VehicleId,VehicleType,Vehicle Year,TripDirection,ServiceDate,Boarding,VanCapacity,ScheduleMinutes,ScheduleDistanceMiles,StartCounty,EndCounty,StartCity,EndCity
1,CHEV EXPRESS VAN,,IN,12/2/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/2/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/3/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/3/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/4/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/4/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/5/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/5/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/6/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/6/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/9/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/9/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/10/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/10/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/11/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/11/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/12/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/12/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/13/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/13/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/16/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/16/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/17/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/17/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/18/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/18/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/19/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/19/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/20/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/20/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/23/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/23/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/24/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/24/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/26/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/26/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/27/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/27/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/30/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/30/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,12/31/19,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,12/31/19,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/2/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/2/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/3/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/3/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/6/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/6/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/7/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/7/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/8/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/8/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/9/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/9/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/10/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/10/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/13/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/13/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/14/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/14/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/15/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/15/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/16/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/16/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/17/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/17/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/21/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/21/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/22/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/22/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/23/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/23/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/24/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/24/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/27/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/27/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/28/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/28/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/29/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/29/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/30/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/30/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
1,CHEV EXPRESS VAN,,IN,1/31/20,18,14,15,5.45,UTUTAH,UTUTAH,Orem,Provo
1,CHEV EXPRESS VAN,,OUT,1/31/20,18,14,15,5.47,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/2/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/2/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/3/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/3/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/4/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/4/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/5/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/5/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/6/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/6/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/9/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/9/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/10/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/10/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/11/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/11/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/12/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/12/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/13/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/13/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/16/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/16/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/17/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/17/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/18/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/18/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/19/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/19/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/20/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/20/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/23/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/23/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/24/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/24/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/26/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/26/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/27/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/27/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/30/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/30/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,12/31/19,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,12/31/19,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/2/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/2/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/3/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/3/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/6/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/6/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/7/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/7/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/8/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/8/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/9/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/9/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/10/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/10/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/13/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/13/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/14/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/14/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/15/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/15/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/16/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/16/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/17/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/17/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/21/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/21/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/22/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/22/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/23/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/23/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/24/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/24/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/27/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/27/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/28/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/28/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/29/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/29/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/30/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/30/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
2,CHEV 15 PASSENGER VAN,,IN,1/31/20,18,15,15,5.45,UTUTAH,UTUTAH,Orem,Provo
2,CHEV 15 PASSENGER VAN,,OUT,1/31/20,18,15,15,5.45,UTUTAH,UTUTAH,Provo,Orem
3,FORD E350 VAN,,IN,12/2/19,7,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/2/19,7,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/3/19,7,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/3/19,7,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/4/19,7,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/4/19,7,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/5/19,7,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/5/19,7,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/6/19,7,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/6/19,7,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/9/19,7,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/9/19,7,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/10/19,7,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/10/19,7,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/11/19,7,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/11/19,7,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/12/19,7,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/12/19,7,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/13/19,7,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/13/19,7,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/16/19,7,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/16/19,7,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/17/19,8,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/17/19,8,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/18/19,8,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/18/19,8,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/19/19,8,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/19/19,8,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/20/19,8,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/20/19,8,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/23/19,8,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/23/19,8,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/24/19,8,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/24/19,8,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/26/19,8,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/26/19,8,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/27/19,8,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/27/19,8,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/30/19,8,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/30/19,8,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,12/31/19,8,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,12/31/19,8,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,1/2/20,8,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,1/2/20,8,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,1/3/20,8,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,1/3/20,8,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,1/6/20,8,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,1/6/20,8,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,1/7/20,8,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,1/7/20,8,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,1/8/20,9,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,1/8/20,9,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,1/9/20,9,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,1/9/20,9,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,1/10/20,9,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,1/10/20,9,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,1/13/20,9,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,1/13/20,9,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,1/14/20,9,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,1/14/20,9,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,1/15/20,9,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,1/15/20,9,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,1/16/20,9,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
3,FORD E350 VAN,,OUT,1/16/20,9,12,15,8.11,UTSALT,UTSALT,Cottonwood Heights,Murray
3,FORD E350 VAN,,IN,1/17/20,9,12,15,8.03,UTSALT,UTSALT,Murray,Cottonwood Heights
